Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression
2026-7-17, 04:18:57.923000, 28633.75, 28728.00, 28630.00, 28700.50, 5250, 4757, 28673.06, 28686.17, 28679.00, 2445, 2805, 28625.00, 0.00
2026-7-17, 04:57:03.796000, 28701.50, 28787.25, 28691.50, 28738.25, 5250, 4516, 28729.63, 28739.00, 28739.38, 2520, 2730, 0.00, 0.00
2026-7-17, 05:21:45.657016, 28737.75, 28825.50, 28722.00, 28803.00, 5250, 4431, 28772.06, 28783.50, 28773.75, 2423, 2827, 0.00, 0.00
2026-7-17, 05:44:32.858000, 28802.25, 28815.00, 28750.00, 28766.75, 5250, 4621, 28783.50, 28777.25, 28782.50, 2714, 2536, 0.00, 0.00
2026-7-17, 06:13:13.120001, 28767.25, 28775.00, 28713.50, 28733.25, 5250, 4625, 28747.25, 28740.58, 28744.25, 2629, 2621, 28708.50, 0.00
2026-7-17, 06:51:37.601004, 28733.75, 28764.25, 28670.75, 28680.25, 5250, 4704, 28712.25, 28705.08, 28717.50, 2746, 2504, 0.00, 0.00
2026-7-17, 07:22:51.154001, 28680.00, 28696.75, 28650.75, 28676.75, 5250, 4776, 28676.06, 28674.75, 28673.75, 2700, 2550, 0.00, 0.00
2026-7-17, 07:48:27.428000, 28677.00, 28686.50, 28627.00, 28632.50, 5250, 4973, 28655.75, 28648.67, 28656.75, 2714, 2536, 0.00, 0.00
2026-7-17, 08:08:48.555018, 28633.00, 28635.75, 28596.75, 28627.50, 5250, 4977, 28623.25, 28620.00, 28616.25, 2650, 2600, 0.00, 0.00
2026-7-17, 08:25:20.224001, 28627.75, 28648.25, 28581.00, 28590.50, 5250, 4751, 28611.88, 28606.58, 28614.63, 2519, 2731, 0.00, 0.00
2026-7-17, 08:29:58.119001, 28590.75, 28609.50, 28588.25, 28606.00, 295, 211, 28598.63, 28601.25, 28598.88, 83, 212, 0.00, 0.00
2026-7-17, 08:30:00.000000, 28607.75, 28665.00, 28599.50, 28659.50, 5250, 4890, 28632.94, 28641.33, 28632.25, 2441, 2809, 0.00, 0.00
2026-7-17, 08:31:04.044000, 28659.75, 28686.00, 28623.00, 28631.25, 5250, 4809, 28650.00, 28646.75, 28654.50, 2646, 2604, 0.00, 0.00
2026-7-17, 08:33:00.145000, 28632.25, 28638.75, 28539.75, 28555.00, 5250, 4768, 28591.44, 28577.83, 28589.25, 2958, 2292, 0.00, 0.00
2026-7-17, 08:34:42.365004, 28555.00, 28577.00, 28514.50, 28533.50, 5250, 4990, 28545.00, 28541.67, 28545.75, 2642, 2608, 0.00, 0.00
2026-7-17, 08:36:55.822000, 28532.25, 28535.00, 28475.00, 28475.00, 5250, 4632, 28504.31, 28495.00, 28505.00, 2979, 2271, 0.00, 0.00
2026-7-17, 08:39:12.144003, 28475.00, 28506.25, 28456.00, 28485.75, 5250, 4707, 28480.75, 28482.67, 28481.13, 2536, 2714, 0.00, 0.00
2026-7-17, 08:40:44.457000, 28484.25, 28512.00, 28435.00, 28440.75, 5250, 4952, 28468.00, 28462.58, 28473.50, 2673, 2577, 0.00, 0.00
2026-7-17, 08:42:43.906006, 28440.75, 28451.00, 28408.25, 28435.25, 5250, 4902, 28433.81, 28431.50, 28429.63, 2692, 2558, 0.00, 0.00
2026-7-17, 08:45:02.162000, 28436.75, 28480.00, 28412.00, 28464.00, 5250, 4990, 28448.19, 28452.00, 28446.00, 2445, 2805, 0.00, 0.00
2026-7-17, 08:47:14.087008, 28464.00, 28519.00, 28461.25, 28498.75, 5250, 4928, 28485.75, 28493.00, 28490.13, 2586, 2664, 0.00, 0.00
2026-7-17, 08:49:59.413000, 28499.00, 28567.00, 28486.25, 28564.00, 5250, 4842, 28529.06, 28539.08, 28526.63, 2403, 2847, 0.00, 0.00
2026-7-17, 08:52:36.636001, 28564.00, 28614.50, 28548.25, 28597.50, 5250, 4757, 28581.06, 28586.75, 28581.38, 2464, 2786, 0.00, 0.00
2026-7-17, 08:54:51.179000, 28598.50, 28646.25, 28578.25, 28641.75, 5250, 4898, 28616.19, 28622.08, 28612.25, 2527, 2723, 0.00, 0.00
2026-7-17, 08:57:14.275003, 28642.25, 28706.00, 28621.75, 28699.00, 5250, 4819, 28667.25, 28675.58, 28663.88, 2366, 2884, 0.00, 0.00
2026-7-17, 09:00:08.830005, 28699.00, 28748.00, 28676.00, 28732.25, 5250, 4781, 28713.81, 28718.75, 28712.00, 2590, 2660, 0.00, 0.00
2026-7-17, 09:01:45.752001, 28732.25, 28783.75, 28717.25, 28754.00, 5250, 4817, 28746.81, 28751.67, 28750.50, 2435, 2815, 0.00, 0.00
2026-7-17, 09:03:45.550000, 28752.75, 28780.75, 28710.50, 28770.00, 5250, 4871, 28753.50, 28753.75, 28745.63, 2761, 2489, 0.00, 0.00
2026-7-17, 09:05:48.511000, 28771.25, 28814.00, 28762.50, 28790.25, 5250, 4912, 28784.50, 28788.92, 28788.25, 2484, 2766, 0.00, 0.00
2026-7-17, 09:08:18.465000, 28790.00, 28862.25, 28785.00, 28853.00, 5250, 4753, 28822.56, 28833.42, 28823.63, 2153, 3097, 0.00, 0.00
2026-7-17, 09:11:03.049001, 28853.00, 28860.25, 28800.25, 28803.00, 5250, 4841, 28829.13, 28821.17, 28830.25, 2676, 2574, 0.00, 0.00
2026-7-17, 09:13:35.574003, 28802.75, 28852.25, 28779.75, 28849.25, 5250, 4773, 28821.00, 28827.08, 28816.00, 2528, 2722, 0.00, 0.00
2026-7-17, 09:16:02.253000, 28848.75, 28885.50, 28819.00, 28847.00, 5250, 4848, 28850.06, 28850.50, 28852.25, 2435, 2815, 0.00, 0.00
2026-7-17, 09:18:27.323011, 28847.00, 28870.75, 28815.50, 28845.50, 5250, 4871, 28844.69, 28843.92, 28843.13, 2579, 2671, 0.00, 0.00
2026-7-17, 09:21:51.023000, 28845.25, 28885.00, 28820.75, 28882.00, 5250, 4789, 28858.25, 28862.58, 28852.88, 2561, 2689, 0.00, 0.00
2026-7-17, 09:25:10.068000, 28882.25, 28887.50, 28818.75, 28823.00, 5250, 4943, 28852.88, 28843.08, 28853.13, 2669, 2581, 0.00, 0.00
2026-7-17, 09:29:18.716000, 28822.00, 28850.25, 28794.75, 28802.25, 5250, 4846, 28817.31, 28815.75, 28822.50, 2757, 2493, 0.00, 0.00
2026-7-17, 09:32:12.624000, 28803.25, 28815.25, 28760.25, 28798.50, 5250, 4900, 28794.31, 28791.33, 28787.75, 2740, 2510, 0.00, 0.00
2026-7-17, 09:35:13.306000, 28798.75, 28886.25, 28791.00, 28861.50, 5250, 4793, 28834.38, 28846.25, 28838.63, 2505, 2745, 0.00, 0.00
2026-7-17, 09:38:27.456000, 28862.25, 28896.00, 28849.25, 28865.25, 5250, 4162, 28868.19, 28870.17, 28872.63, 2989, 2261, 0.00, 0.00
2026-7-17, 09:40:36.458002, 28865.25, 28884.50, 28806.00, 28815.00, 5250, 4682, 28842.69, 28835.17, 28845.25, 2963, 2287, 0.00, 0.00
2026-7-17, 09:44:35.417001, 28815.00, 28857.75, 28768.25, 28837.75, 5250, 4817, 28819.69, 28821.25, 28813.00, 2871, 2379, 0.00, 0.00
2026-7-17, 09:48:08.307000, 28838.25, 28846.00, 28760.50, 28781.50, 5250, 4892, 28806.56, 28796.00, 28803.25, 2717, 2533, 0.00, 0.00
2026-7-17, 09:52:58.615000, 28781.25, 28808.75, 28748.25, 28763.50, 5250, 4818, 28775.44, 28773.50, 28778.50, 2777, 2473, 0.00, 0.00
2026-7-17, 09:57:06.499000, 28762.75, 28784.00, 28693.00, 28693.00, 5250, 4903, 28733.19, 28723.33, 28738.50, 2887, 2363, 0.00, 0.00
2026-7-17, 10:01:26.065000, 28693.25, 28726.50, 28682.50, 28691.25, 5250, 4820, 28698.38, 28700.08, 28704.50, 2742, 2508, 0.00, 0.00
2026-7-17, 10:06:05.199000, 28691.75, 28755.75, 28676.75, 28703.75, 5250, 4882, 28707.00, 28712.08, 28716.25, 2664, 2586, 0.00, 0.00
2026-7-17, 10:10:42.362000, 28704.25, 28729.00, 28686.00, 28694.50, 5250, 4809, 28703.44, 28703.17, 28707.50, 2787, 2463, 0.00, 0.00
2026-7-17, 10:16:58.362010, 28694.50, 28747.25, 28688.00, 28736.00, 5250, 4905, 28716.44, 28723.75, 28717.63, 2616, 2634, 0.00, 0.00
2026-7-17, 10:22:33.779000, 28736.00, 28742.75, 28672.25, 28727.50, 5250, 4839, 28719.63, 28714.17, 28707.50, 2744, 2506, 0.00, 0.00
2026-7-17, 10:27:35.166001, 28727.50, 28778.75, 28712.25, 28757.25, 5250, 4868, 28743.94, 28749.42, 28745.50, 2595, 2655, 0.00, 0.00
2026-7-17, 10:32:02.474005, 28757.25, 28790.75, 28718.00, 28740.75, 5250, 4903, 28751.69, 28749.83, 28754.38, 2716, 2534, 0.00, 0.00
2026-7-17, 10:35:51.123000, 28741.00, 28843.50, 28740.50, 28839.25, 5250, 4906, 28791.06, 28807.75, 28792.00, 2447, 2803, 0.00, 0.00
2026-7-17, 10:40:28.671001, 28839.25, 28840.25, 28766.25, 28803.50, 5250, 4846, 28812.31, 28803.33, 28803.25, 2792, 2458, 0.00, 0.00
2026-7-17, 10:45:29.268002, 28803.75, 28835.00, 28781.50, 28823.00, 5250, 4886, 28810.81, 28813.17, 28808.25, 2700, 2550, 0.00, 0.00
2026-7-17, 10:52:39.055001, 28822.50, 28924.00, 28819.75, 28920.75, 5250, 4545, 28871.75, 28888.17, 28871.88, 2344, 2906, 0.00, 0.00
2026-7-17, 10:56:24.003002, 28921.00, 28950.75, 28907.75, 28948.50, 5250, 4820, 28932.00, 28935.67, 28929.25, 2426, 2824, 0.00, 0.00
2026-7-17, 11:00:14.799001, 28948.75, 28955.75, 28881.50, 28904.50, 5250, 4893, 28922.63, 28913.92, 28918.63, 2807, 2443, 0.00, 28960.75
2026-7-17, 11:02:33.899000, 28904.75, 28904.75, 28851.00, 28855.75, 5250, 4763, 28879.06, 28870.50, 28877.88, 2676, 2574, 0.00, 0.00
2026-7-17, 11:07:34.116009, 28855.50, 28944.50, 28846.00, 28919.75, 5250, 4593, 28891.44, 28903.42, 28895.25, 2519, 2731, 0.00, 0.00
2026-7-17, 11:12:27.290000, 28919.25, 28956.00, 28916.00, 28942.00, 5250, 4626, 28933.31, 28938.00, 28936.00, 2624, 2626, 0.00, 0.00
2026-7-17, 11:17:51.681001, 28942.00, 28956.00, 28866.50, 28872.75, 5250, 4718, 28909.31, 28898.42, 28911.25, 2704, 2546, 0.00, 0.00
2026-7-17, 11:23:56.067000, 28873.00, 28942.75, 28858.00, 28925.75, 5250, 4742, 28899.88, 28908.83, 28900.38, 2548, 2702, 0.00, 0.00
2026-7-17, 11:29:33.282000, 28926.25, 28935.00, 28885.75, 28913.25, 5250, 4920, 28915.06, 28911.33, 28910.38, 2640, 2610, 0.00, 0.00
2026-7-17, 11:38:30.602003, 28913.25, 28973.00, 28902.00, 28973.00, 5250, 4794, 28940.31, 28949.33, 28937.50, 2510, 2740, 0.00, 0.00
2026-7-17, 11:45:01.037014, 28973.00, 29007.75, 28962.50, 29001.25, 5250, 4603, 28986.13, 28990.50, 28985.13, 2456, 2794, 0.00, 0.00
2026-7-17, 11:50:08.641001, 29001.25, 29028.00, 28983.25, 28994.75, 5250, 4931, 29001.81, 29002.00, 29005.63, 2766, 2484, 0.00, 29033.00
2026-7-17, 11:55:49.916000, 28995.00, 29022.25, 28960.50, 29020.50, 5250, 4727, 28999.56, 29001.08, 28991.38, 2654, 2596, 0.00, 0.00
2026-7-17, 12:01:21.070001, 29020.50, 29039.50, 28993.50, 29036.75, 5250, 4799, 29022.56, 29023.25, 29016.50, 2659, 2591, 0.00, 0.00
2026-7-17, 12:08:27.191000, 29037.50, 29050.25, 28987.00, 29006.75, 5250, 4820, 29020.38, 29014.67, 29018.63, 2590, 2660, 0.00, 0.00
2026-7-17, 12:15:28.165004, 29006.75, 29042.75, 28979.25, 28999.50, 5250, 4749, 29007.06, 29007.17, 29011.00, 2720, 2530, 0.00, 0.00
2026-7-17, 12:22:57.733000, 28999.75, 29041.00, 28982.25, 29032.75, 5250, 4642, 29013.94, 29018.67, 29011.63, 2466, 2784, 0.00, 0.00
2026-7-17, 12:30:01.594002, 29032.75, 29042.25, 28976.25, 28983.75, 5250, 4846, 29008.75, 29000.75, 29009.25, 2613, 2637, 0.00, 0.00
2026-7-17, 12:38:08.744000, 28984.75, 28988.25, 28940.00, 28958.50, 5250, 4944, 28967.88, 28962.25, 28964.13, 2737, 2513, 0.00, 0.00
2026-7-17, 12:45:30.248002, 28958.75, 28969.75, 28913.00, 28915.50, 5250, 4825, 28939.25, 28932.75, 28941.38, 2779, 2471, 0.00, 0.00
2026-7-17, 12:55:10.629000, 28916.25, 28925.50, 28882.00, 28908.25, 5250, 4804, 28908.00, 28905.25, 28903.75, 2628, 2622, 0.00, 0.00
2026-7-17, 13:02:46.130001, 28908.25, 28937.00, 28870.25, 28874.50, 5250, 4775, 28897.50, 28893.92, 28903.63, 2709, 2541, 0.00, 0.00
2026-7-17, 13:09:55.885000, 28873.75, 28881.75, 28833.50, 28839.25, 5250, 4859, 28857.06, 28851.50, 28857.63, 2738, 2512, 0.00, 0.00
2026-7-17, 13:17:59.849000, 28839.75, 28862.50, 28825.25, 28828.50, 5250, 4918, 28839.00, 28838.75, 28843.88, 2639, 2611, 0.00, 0.00
2026-7-17, 13:25:41.264000, 28828.50, 28891.75, 28822.50, 28845.50, 5250, 4870, 28847.06, 28853.25, 28857.13, 2521, 2729, 0.00, 0.00
2026-7-17, 13:32:48.026000, 28844.50, 28858.00, 28807.00, 28814.50, 5250, 4840, 28831.00, 28826.50, 28832.50, 2787, 2463, 0.00, 0.00
2026-7-17, 13:41:56.061000, 28814.50, 28831.25, 28797.00, 28829.75, 5250, 4071, 28818.13, 28819.33, 28814.13, 2646, 2604, 0.00, 0.00
2026-7-17, 13:47:14.813000, 28830.00, 28872.00, 28826.00, 28858.75, 5250, 4528, 28846.69, 28852.25, 28849.00, 2634, 2616, 0.00, 0.00
2026-7-17, 13:54:15.567002, 28858.75, 28886.00, 28838.50, 28843.25, 5250, 4838, 28856.63, 28855.92, 28862.25, 2680, 2570, 0.00, 0.00
2026-7-17, 14:02:18.045001, 28843.25, 28861.50, 28786.25, 28787.75, 5250, 4956, 28819.69, 28811.83, 28823.88, 2859, 2391, 0.00, 0.00
2026-7-17, 14:11:48.653000, 28788.00, 28798.75, 28734.50, 28752.00, 5250, 4765, 28768.31, 28761.75, 28766.63, 2773, 2477, 0.00, 0.00
2026-7-17, 14:17:57.556004, 28751.75, 28775.25, 28720.00, 28725.00, 5250, 4888, 28743.00, 28740.08, 28747.63, 2762, 2488, 0.00, 0.00
2026-7-17, 14:25:36.567001, 28725.00, 28832.50, 28718.50, 28828.25, 5250, 4913, 28776.06, 28793.08, 28775.50, 2242, 3008, 0.00, 0.00
2026-7-17, 14:30:18.302000, 28828.50, 28846.50, 28791.75, 28793.00, 5250, 4874, 28814.94, 28810.42, 28819.13, 2620, 2630, 0.00, 0.00
2026-7-17, 14:35:02.019001, 28793.00, 28825.25, 28753.75, 28791.50, 5250, 4929, 28790.88, 28790.17, 28789.50, 2605, 2645, 0.00, 0.00
2026-7-17, 14:42:00.074000, 28791.00, 28824.50, 28769.50, 28822.75, 5250, 4995, 28801.94, 28805.58, 28797.00, 2455, 2795, 0.00, 0.00
2026-7-17, 14:48:20.107003, 28823.00, 28853.50, 28805.75, 28823.50, 5250, 4894, 28826.44, 28827.58, 28829.63, 2600, 2650, 0.00, 0.00
2026-7-17, 14:53:02.317007, 28823.25, 28848.50, 28806.75, 28840.00, 5250, 4805, 28829.63, 28831.75, 28827.63, 2640, 2610, 0.00, 0.00
2026-7-17, 14:57:04.337000, 28839.25, 28839.75, 28789.75, 28790.75, 5250, 4566, 28814.88, 28806.75, 28814.75, 2596, 2654, 0.00, 0.00
2026-7-17, 14:59:40.775000, 28791.00, 28792.25, 28756.00, 28760.75, 5250, 4741, 28775.00, 28769.67, 28774.13, 2678, 2572, 0.00, 0.00
2026-7-17, 15:00:01.241005, 28760.75, 28764.00, 28725.75, 28726.25, 5250, 4709, 28744.19, 28738.67, 28744.88, 2749, 2501, 0.00, 0.00
2026-7-17, 15:02:40.456000, 28727.00, 28741.75, 28712.50, 28726.00, 5250, 4796, 28726.81, 28726.75, 28727.13, 2644, 2606, 0.00, 0.00
2026-7-17, 15:11:35.966007, 28726.00, 28768.75, 28723.50, 28763.75, 5250, 4808, 28745.50, 28752.00, 28746.13, 2599, 2651, 0.00, 0.00
2026-7-17, 15:34:47.168000, 28763.75, 28779.75, 28750.50, 28768.25, 3282, 2891, 28765.56, 28766.17, 28765.13, 1636, 1646, 28745.50, 0.00
2026-7-19, 17:00:00.000000, 28747.75, 28813.25, 28709.75, 28781.50, 5250, 4506, 28763.06, 28768.17, 28761.50, 2729, 2521, 0.00, 28818.25
2026-7-19, 17:19:26.588000, 28782.25, 28851.00, 28757.75, 28819.50, 5250, 4887, 28802.63, 28809.42, 28804.38, 2536, 2714, 0.00, 0.00
2026-7-19, 17:53:18.168000, 28821.00, 28868.50, 28781.00, 28833.00, 5250, 4915, 28825.88, 28827.50, 28824.75, 2765, 2485, 0.00, 0.00
2026-7-19, 18:46:36.908001, 28833.00, 28948.50, 28806.00, 28945.25, 5250, 4409, 28883.19, 28899.92, 28877.25, 2427, 2823, 0.00, 0.00
2026-7-19, 19:11:49.597000, 28944.75, 28963.50, 28873.00, 28892.75, 5250, 4680, 28918.50, 28909.75, 28918.25, 2698, 2552, 0.00, 0.00
2026-7-19, 19:40:13.930001, 28892.75, 28935.50, 28844.25, 28854.75, 5250, 4847, 28881.81, 28878.17, 28889.88, 2556, 2694, 0.00, 0.00
2026-7-19, 20:18:17.362001, 28854.75, 28885.00, 28776.50, 28797.50, 5250, 4544, 28828.44, 28819.67, 28830.75, 2798, 2452, 0.00, 0.00
2026-7-19, 20:48:03.852001, 28797.50, 28889.00, 28762.75, 28809.75, 5250, 4792, 28814.75, 28820.50, 28825.88, 2631, 2619, 28757.75, 0.00
2026-7-19, 21:21:54.871000, 28808.75, 28948.00, 28793.00, 28862.00, 5250, 4826, 28852.94, 28867.67, 28870.50, 2350, 2900, 0.00, 0.00
2026-7-19, 22:06:37.272000, 28861.75, 28937.75, 28851.00, 28898.50, 5250, 4623, 28887.25, 28895.75, 28894.38, 2691, 2559, 0.00, 0.00
2026-7-19, 23:03:07.857001, 28899.25, 28942.00, 28844.50, 28862.50, 5250, 4754, 28887.06, 28883.00, 28893.25, 2807, 2443, 0.00, 0.00
2026-7-20, 00:06:12.111000, 28861.25, 28870.00, 28789.00, 28817.50, 5250, 4844, 28834.44, 28825.50, 28829.50, 2655, 2595, 28784.00, 0.00
2026-7-20, 01:01:54.852002, 28817.50, 28833.75, 28766.00, 28826.25, 5250, 4783, 28810.88, 28808.67, 28799.88, 2655, 2595, 0.00, 0.00
2026-7-20, 02:05:08.070000, 28823.50, 28926.00, 28797.75, 28887.75, 5250, 4936, 28858.75, 28870.50, 28861.88, 2381, 2869, 0.00, 0.00
2026-7-20, 02:47:41.889000, 28888.50, 28939.75, 28860.00, 28863.00, 5250, 4911, 28887.81, 28887.58, 28899.88, 2588, 2662, 0.00, 0.00
2026-7-20, 03:45:09.324001, 28863.00, 28996.50, 28854.00, 28992.50, 5250, 4799, 28926.50, 28947.67, 28925.25, 2469, 2781, 0.00, 0.00
2026-7-20, 04:52:42.982001, 28992.50, 28998.25, 28920.50, 28969.00, 5250, 4845, 28970.06, 28962.58, 28959.38, 2560, 2690, 0.00, 29003.25
2026-7-20, 05:44:22.897001, 28969.00, 29034.50, 28961.50, 29027.00, 5250, 4683, 28998.00, 29007.67, 28998.00, 2637, 2613, 0.00, 0.00
2026-7-20, 06:30:12.521001, 29027.00, 29109.50, 29011.50, 29081.00, 5250, 4592, 29057.25, 29067.33, 29060.50, 2519, 2731, 0.00, 0.00
2026-7-20, 06:40:20.459000, 29081.25, 29108.75, 28997.50, 28999.25, 5250, 4774, 29046.69, 29035.17, 29053.13, 2669, 2581, 0.00, 0.00
2026-7-20, 07:02:32.633000, 28999.25, 29043.00, 28981.75, 29029.00, 5250, 4910, 29013.25, 29017.92, 29012.38, 2559, 2691, 0.00, 0.00
2026-7-20, 07:31:12.053001, 29029.00, 29054.50, 29001.00, 29036.50, 5250, 4997, 29030.25, 29030.67, 29027.75, 2863, 2387, 0.00, 0.00
2026-7-20, 08:01:13.144000, 29037.50, 29060.00, 29021.25, 29052.00, 5250, 4960, 29042.69, 29044.42, 29040.63, 2601, 2649, 0.00, 0.00
2026-7-20, 08:27:40.089000, 29052.25, 29058.00, 29021.25, 29045.00, 1640, 1545, 29044.13, 29041.42, 29039.63, 910, 730, 0.00, 0.00
2026-7-20, 08:30:00.000000, 29045.00, 29084.25, 29025.75, 29073.25, 5250, 5024, 29057.06, 29061.08, 29055.00, 2643, 2607, 0.00, 0.00
2026-7-20, 08:31:36.085001, 29073.50, 29119.50, 29047.75, 29118.50, 5250, 4911, 29089.81, 29095.25, 29083.63, 2496, 2754, 0.00, 0.00
2026-7-20, 08:33:48.788000, 29119.00, 29149.50, 29115.25, 29135.00, 5250, 4851, 29129.69, 29133.25, 29132.38, 2516, 2734, 0.00, 0.00
2026-7-20, 08:36:19.569000, 29134.75, 29167.25, 29134.25, 29135.00, 5250, 4781, 29142.81, 29145.50, 29150.75, 2578, 2672, 0.00, 0.00
2026-7-20, 08:39:14.418000, 29135.00, 29162.75, 29119.50, 29155.50, 5250, 4877, 29143.19, 29145.92, 29141.13, 2496, 2754, 0.00, 0.00
2026-7-20, 08:42:35.688001, 29154.75, 29190.00, 29152.75, 29188.50, 5250, 4762, 29171.50, 29177.08, 29171.38, 2335, 2915, 0.00, 0.00
2026-7-20, 08:45:13.145023, 29188.50, 29192.50, 29141.00, 29152.75, 5250, 4744, 29168.69, 29162.08, 29166.75, 2850, 2400, 0.00, 0.00
2026-7-20, 08:47:42.540001, 29152.50, 29160.00, 29097.25, 29107.75, 5250, 4883, 29129.38, 29121.67, 29128.63, 2844, 2406, 0.00, 0.00
2026-7-20, 08:50:57.458007, 29107.75, 29108.25, 29031.75, 29055.75, 5250, 4935, 29075.88, 29065.25, 29070.00, 2867, 2383, 0.00, 0.00
2026-7-20, 08:52:50.460001, 29055.50, 29072.75, 29027.50, 29055.25, 5250, 5003, 29052.75, 29051.83, 29050.13, 2586, 2664, 0.00, 0.00
2026-7-20, 08:55:50.282000, 29054.75, 29062.00, 28996.00, 29004.00, 5250, 4928, 29029.19, 29020.67, 29029.00, 2694, 2556, 0.00, 0.00
2026-7-20, 08:58:25.830001, 29004.00, 29007.75, 28975.00, 28991.75, 5250, 4931, 28994.63, 28991.50, 28991.38, 2705, 2545, 0.00, 0.00
2026-7-20, 09:00:49.355003, 28992.00, 29030.00, 28961.00, 29030.00, 5250, 4900, 29003.25, 29007.00, 28995.50, 2552, 2698, 0.00, 0.00
2026-7-20, 09:03:12.413005, 29030.00, 29049.00, 28995.50, 28995.50, 5250, 4863, 29017.50, 29013.33, 29022.25, 2733, 2517, 0.00, 0.00
2026-7-20, 09:06:32.045001, 28995.50, 29023.50, 28957.75, 28961.25, 5250, 5032, 28984.50, 28980.83, 28990.63, 2741, 2509, 0.00, 0.00
2026-7-20, 09:10:52.610000, 28961.00, 28988.50, 28938.00, 28988.00, 5250, 4905, 28968.88, 28971.50, 28963.25, 2527, 2723, 0.00, 0.00
2026-7-20, 09:14:13.356000, 28987.50, 29005.50, 28943.50, 28944.50, 5250, 4969, 28970.25, 28964.50, 28974.50, 2756, 2494, 0.00, 0.00
2026-7-20, 09:18:10.236000, 28944.75, 28977.75, 28910.25, 28930.50, 5250, 4919, 28940.81, 28939.50, 28944.00, 2639, 2611, 0.00, 0.00
2026-7-20, 09:21:52.960000, 28930.75, 29000.25, 28908.00, 28999.50, 5250, 4989, 28959.63, 28969.25, 28954.13, 2406, 2844, 0.00, 0.00
2026-7-20, 09:26:05.623044, 28999.50, 29049.50, 28976.50, 29049.50, 5250, 4836, 29018.75, 29025.17, 29013.00, 2431, 2819, 0.00, 0.00
2026-7-20, 09:30:54.962042, 29049.50, 29053.75, 28980.75, 29023.25, 5250, 4962, 29026.81, 29019.25, 29017.25, 2736, 2514, 0.00, 0.00
2026-7-20, 09:35:55.714004, 29023.25, 29025.75, 28972.50, 28983.25, 5250, 4970, 29001.19, 28993.83, 28999.13, 2716, 2534, 0.00, 0.00
2026-7-20, 09:42:21.927000, 28984.00, 29004.25, 28932.00, 28992.75, 5250, 4927, 28978.25, 28976.33, 28968.13, 2765, 2485, 0.00, 0.00
2026-7-20, 09:46:49.545000, 28992.00, 29002.75, 28918.50, 28924.25, 5250, 4957, 28959.38, 28948.50, 28960.63, 2728, 2522, 0.00, 0.00
2026-7-20, 09:51:54.584000, 28923.50, 28941.25, 28895.75, 28897.75, 5250, 4787, 28914.56, 28911.58, 28918.50, 2753, 2497, 0.00, 0.00
2026-7-20, 09:56:26.084001, 28897.75, 28910.00, 28873.25, 28877.00, 5250, 4838, 28889.50, 28886.75, 28891.63, 2751, 2499, 0.00, 0.00
2026-7-20, 10:00:10.426002, 28877.25, 28957.00, 28874.00, 28921.75, 5250, 4975, 28907.50, 28917.58, 28915.50, 2570, 2680, 0.00, 0.00
2026-7-20, 10:04:31.318000, 28922.50, 28963.25, 28883.50, 28963.25, 5250, 4728, 28933.13, 28936.67, 28923.38, 2509, 2741, 0.00, 0.00
2026-7-20, 10:08:54.123000, 28963.75, 28989.50, 28935.50, 28947.75, 5250, 4865, 28959.13, 28957.58, 28962.50, 2663, 2587, 0.00, 0.00
2026-7-20, 10:13:02.086001, 28947.75, 28997.50, 28928.75, 28968.00, 5250, 4889, 28960.50, 28964.75, 28963.13, 2551, 2699, 0.00, 0.00
2026-7-20, 10:19:26.890000, 28968.25, 29024.50, 28957.75, 29011.75, 5250, 4946, 28990.56, 28998.00, 28991.13, 2485, 2765, 0.00, 0.00
2026-7-20, 10:26:31.459000, 29011.75, 29031.00, 28969.75, 29018.00, 5250, 4818, 29007.63, 29006.25, 29000.38, 2544, 2706, 0.00, 0.00
2026-7-20, 10:32:37.135002, 29017.75, 29028.00, 28986.25, 29006.25, 5250, 4923, 29009.56, 29006.83, 29007.13, 2788, 2462, 0.00, 0.00
2026-7-20, 10:41:12.270000, 29006.25, 29034.75, 28978.00, 28983.75, 5250, 4863, 29000.69, 28998.83, 29006.38, 2650, 2600, 0.00, 0.00
2026-7-20, 10:49:18.470002, 28984.00, 29055.75, 28974.00, 29050.25, 5250, 4736, 29016.00, 29026.67, 29014.88, 2336, 2914, 0.00, 0.00
2026-7-20, 10:55:44.753001, 29050.25, 29069.00, 29028.75, 29031.75, 5250, 4799, 29044.94, 29043.17, 29048.88, 2748, 2502, 0.00, 0.00
2026-7-20, 11:02:51.135005, 29031.75, 29105.25, 29029.00, 29100.00, 5250, 4664, 29066.50, 29078.08, 29067.13, 2375, 2875, 0.00, 0.00
2026-7-20, 11:08:45.419000, 29100.25, 29119.00, 29085.00, 29085.00, 5250, 4985, 29097.31, 29096.33, 29102.00, 2804, 2446, 0.00, 29124.00
2026-7-20, 11:16:02.209004, 29085.00, 29112.75, 29076.75, 29076.75, 5250, 4872, 29087.81, 29088.75, 29094.75, 2738, 2512, 0.00, 0.00
2026-7-20, 11:25:50.649000, 29077.25, 29101.25, 29043.50, 29055.50, 5250, 4838, 29069.38, 29066.75, 29072.38, 2783, 2467, 0.00, 0.00
