Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression
2026-7-7, 10:26:39.050008, 29290.25, 29323.75, 29271.75, 29293.25, 6750, 6180, 29294.75, 29296.25, 29297.75, 3254, 3496, 0.00, 0.00
2026-7-7, 10:36:00.013001, 29293.25, 29314.25, 29248.25, 29300.00, 6750, 6113, 29288.94, 29287.50, 29281.25, 3492, 3258, 0.00, 0.00
2026-7-7, 10:43:55.505002, 29300.00, 29376.75, 29295.25, 29348.00, 6750, 6106, 29330.00, 29340.00, 29336.00, 3205, 3545, 29290.25, 0.00
2026-7-7, 10:49:28.879021, 29348.00, 29384.00, 29332.25, 29378.75, 6750, 6071, 29360.75, 29365.00, 29358.13, 3440, 3310, 29327.25, 0.00
2026-7-7, 10:58:41.045001, 29378.75, 29432.00, 29372.50, 29428.75, 6750, 6108, 29403.00, 29411.08, 29402.25, 3161, 3589, 29367.50, 0.00
2026-7-7, 11:05:54.620004, 29428.75, 29457.75, 29398.00, 29457.75, 6750, 5884, 29435.56, 29437.83, 29427.88, 3210, 3540, 0.00, 0.00
2026-7-7, 11:12:53.810007, 29457.75, 29478.00, 29450.50, 29477.75, 6750, 5897, 29466.00, 29468.75, 29464.25, 3037, 3713, 0.00, 0.00
2026-7-7, 11:20:04.900001, 29477.75, 29548.00, 29477.75, 29518.00, 6750, 5391, 29505.38, 29514.58, 29512.88, 2798, 3952, 0.00, 0.00
2026-7-7, 11:23:47.206000, 29518.00, 29547.00, 29501.50, 29542.50, 6750, 5827, 29527.25, 29530.33, 29524.25, 3107, 3643, 0.00, 0.00
2026-7-7, 11:30:06.699001, 29542.50, 29558.25, 29499.50, 29500.00, 6750, 6066, 29525.06, 29519.25, 29528.88, 3521, 3229, 0.00, 0.00
2026-7-7, 11:36:19.623000, 29500.50, 29541.25, 29486.25, 29539.00, 6750, 6245, 29516.75, 29522.17, 29513.75, 3291, 3459, 29481.25, 0.00
2026-7-7, 11:45:19.640000, 29539.25, 29557.75, 29521.50, 29532.25, 6750, 5810, 29537.69, 29537.17, 29539.63, 3520, 3230, 29516.50, 0.00
2026-7-7, 11:55:07.932000, 29531.75, 29563.00, 29502.50, 29562.75, 6750, 6073, 29540.00, 29542.75, 29532.75, 3314, 3436, 29497.50, 0.00
2026-7-7, 12:05:27.981005, 29562.75, 29580.75, 29536.50, 29551.75, 6750, 5931, 29557.94, 29556.33, 29558.63, 3407, 3343, 0.00, 0.00
2026-7-7, 12:13:28.718001, 29551.75, 29567.75, 29510.00, 29541.25, 6750, 6187, 29542.69, 29539.67, 29538.88, 3541, 3209, 0.00, 0.00
2026-7-7, 12:23:23.260001, 29541.25, 29573.50, 29524.25, 29567.00, 6750, 6166, 29551.50, 29554.92, 29548.88, 3280, 3470, 29519.25, 0.00
2026-7-7, 12:36:20.125000, 29566.25, 29570.00, 29528.25, 29536.75, 6750, 5973, 29550.31, 29545.00, 29549.13, 3359, 3391, 0.00, 0.00
2026-7-7, 12:49:41.863002, 29536.75, 29574.25, 29529.00, 29547.00, 6750, 6117, 29546.75, 29550.08, 29551.63, 3221, 3529, 0.00, 0.00
2026-7-7, 13:04:00.766001, 29546.75, 29563.75, 29529.00, 29534.00, 6750, 6075, 29543.38, 29542.25, 29546.38, 3338, 3412, 0.00, 0.00
2026-7-7, 13:19:16.059000, 29534.50, 29561.00, 29500.00, 29517.00, 6750, 6078, 29528.13, 29526.00, 29530.50, 3691, 3059, 0.00, 29566.00
2026-7-7, 13:30:29.370000, 29516.75, 29531.50, 29471.75, 29473.25, 6750, 6008, 29498.31, 29492.17, 29501.63, 3522, 3228, 0.00, 0.00
2026-7-7, 13:41:54.698000, 29474.25, 29485.00, 29418.75, 29424.75, 6750, 6011, 29450.69, 29442.83, 29451.88, 3467, 3283, 29413.75, 0.00
2026-7-7, 13:49:23.138000, 29425.00, 29456.75, 29398.75, 29414.50, 6750, 6289, 29423.75, 29423.33, 29427.75, 3603, 3147, 0.00, 0.00
2026-7-7, 13:54:51.661007, 29414.75, 29422.75, 29353.25, 29369.50, 6750, 6073, 29390.06, 29381.83, 29388.00, 3550, 3200, 0.00, 0.00
2026-7-7, 14:01:54.088007, 29369.00, 29410.00, 29337.50, 29337.50, 6750, 6396, 29363.50, 29361.67, 29373.75, 3546, 3204, 0.00, 0.00
2026-7-7, 14:09:02.447002, 29337.50, 29349.00, 29294.75, 29295.00, 6750, 6364, 29319.06, 29312.92, 29321.88, 3470, 3280, 29289.75, 0.00
2026-7-7, 14:17:31.267000, 29295.00, 29324.50, 29271.00, 29298.75, 6750, 6296, 29297.31, 29298.08, 29297.75, 3369, 3381, 29266.00, 0.00
2026-7-7, 14:24:09.136002, 29298.75, 29368.25, 29280.75, 29364.75, 6750, 6345, 29328.13, 29337.92, 29324.50, 3245, 3505, 29275.75, 0.00
2026-7-7, 14:31:10.201000, 29365.00, 29371.75, 29319.25, 29349.75, 6750, 6224, 29351.44, 29346.92, 29345.50, 3433, 3317, 0.00, 0.00
2026-7-7, 14:38:49.300005, 29350.00, 29351.25, 29303.75, 29330.25, 6750, 6267, 29333.81, 29328.42, 29327.50, 3448, 3302, 29298.75, 0.00
2026-7-7, 14:48:58.524000, 29330.25, 29374.25, 29318.50, 29369.50, 6750, 6300, 29348.13, 29354.08, 29346.38, 3336, 3414, 29313.50, 0.00
2026-7-7, 14:55:00.040001, 29369.50, 29392.25, 29361.75, 29389.75, 6750, 6253, 29378.31, 29381.25, 29377.00, 3491, 3259, 0.00, 0.00
2026-7-7, 14:59:04.679008, 29389.75, 29399.00, 29382.50, 29391.50, 6750, 6026, 29390.69, 29391.00, 29390.75, 3789, 2961, 0.00, 0.00
2026-7-7, 14:59:57.251000, 29391.50, 29413.75, 29387.75, 29398.75, 6750, 6209, 29397.94, 29400.08, 29400.75, 3137, 3613, 29382.75, 0.00
2026-7-7, 15:01:35.404000, 29398.25, 29437.25, 29395.00, 29415.00, 6750, 6010, 29411.38, 29415.75, 29416.13, 3503, 3247, 0.00, 0.00
2026-7-7, 15:15:00.824000, 29415.25, 29424.75, 29319.50, 29359.50, 6750, 6200, 29379.75, 29367.92, 29372.13, 3400, 3350, 29314.50, 0.00
2026-7-7, 17:03:44.060000, 29360.00, 29406.00, 29344.50, 29392.00, 6750, 6165, 29375.63, 29380.83, 29375.25, 3196, 3554, 0.00, 0.00
2026-7-7, 18:22:27.941001, 29391.50, 29407.00, 29266.00, 29365.00, 6750, 6301, 29357.38, 29346.00, 29336.50, 3354, 3396, 0.00, 0.00
2026-7-7, 19:06:33.334001, 29365.00, 29477.50, 29360.00, 29452.50, 6750, 6157, 29413.75, 29430.00, 29418.75, 3382, 3368, 0.00, 0.00
2026-7-7, 19:29:59.085000, 29452.00, 29544.00, 29407.25, 29542.50, 6750, 6209, 29486.44, 29497.92, 29475.63, 3286, 3464, 29402.25, 0.00
2026-7-7, 19:59:18.658009, 29542.50, 29558.75, 29452.25, 29462.00, 6750, 6056, 29503.88, 29491.00, 29505.50, 3505, 3245, 0.00, 0.00
2026-7-7, 20:34:46.241000, 29463.75, 29485.25, 29388.00, 29418.75, 6750, 6287, 29438.94, 29430.67, 29436.63, 3412, 3338, 0.00, 0.00
2026-7-7, 21:19:14.140000, 29418.75, 29499.25, 29399.75, 29498.25, 6750, 6332, 29454.00, 29465.75, 29449.50, 3380, 3370, 0.00, 0.00
2026-7-7, 22:23:50.465025, 29498.25, 29532.25, 29426.25, 29428.50, 6750, 6315, 29471.31, 29462.33, 29479.25, 3443, 3307, 0.00, 0.00
2026-7-7, 23:31:39.424004, 29428.50, 29447.25, 29349.50, 29352.75, 6750, 6275, 29394.50, 29383.17, 29398.38, 3559, 3191, 0.00, 0.00
2026-7-8, 00:33:31.554000, 29353.75, 29380.75, 29311.75, 29335.25, 6750, 6208, 29345.38, 29342.58, 29346.25, 3548, 3202, 0.00, 0.00
2026-7-8, 01:21:50.285000, 29335.25, 29358.75, 29281.75, 29293.25, 6750, 6314, 29317.25, 29311.25, 29320.25, 3427, 3323, 0.00, 0.00
2026-7-8, 02:15:09.357000, 29292.75, 29409.50, 29281.00, 29351.25, 6750, 6136, 29333.63, 29347.25, 29345.25, 3270, 3480, 0.00, 0.00
2026-7-8, 03:05:11.005002, 29351.25, 29414.75, 29200.00, 29200.00, 6750, 6095, 29291.50, 29271.58, 29307.38, 3736, 3014, 0.00, 0.00
2026-7-8, 03:23:47.612020, 29200.00, 29200.00, 29035.00, 29062.50, 6750, 5898, 29124.38, 29099.17, 29117.50, 3592, 3158, 0.00, 0.00
2026-7-8, 03:32:25.552000, 29063.00, 29103.50, 28957.25, 29008.75, 6750, 5922, 29033.13, 29023.17, 29030.38, 3640, 3110, 0.00, 0.00
2026-7-8, 03:44:32.941006, 29008.75, 29099.00, 28989.75, 29018.25, 6750, 6060, 29028.94, 29035.67, 29044.38, 3533, 3217, 28984.75, 0.00
2026-7-8, 04:01:58.137000, 29019.50, 29034.00, 28909.75, 28952.25, 6750, 5936, 28978.88, 28965.33, 28971.88, 3559, 3191, 0.00, 0.00
2026-7-8, 04:20:53.162001, 28952.75, 29011.00, 28923.75, 28976.50, 6750, 6109, 28966.00, 28970.42, 28967.38, 3209, 3541, 28918.75, 0.00
2026-7-8, 05:00:12.332000, 28977.50, 29052.50, 28922.75, 29038.25, 6750, 5990, 28997.75, 29004.50, 28987.63, 3094, 3656, 0.00, 0.00
2026-7-8, 05:37:05.192000, 29038.25, 29063.00, 28977.00, 28989.50, 6750, 6274, 29016.94, 29009.83, 29020.00, 3418, 3332, 0.00, 0.00
2026-7-8, 06:23:14.884000, 28987.25, 29124.75, 28973.00, 29081.25, 6750, 6177, 29041.56, 29059.67, 29048.88, 3184, 3566, 0.00, 0.00
2026-7-8, 06:51:58.752000, 29079.00, 29184.25, 29054.25, 29169.75, 6750, 5967, 29121.81, 29136.08, 29119.25, 3151, 3599, 0.00, 0.00
2026-7-8, 07:11:21.619000, 29169.75, 29192.25, 29124.75, 29184.75, 6750, 5803, 29167.88, 29167.25, 29158.50, 3631, 3119, 0.00, 0.00
2026-7-8, 07:45:00.985000, 29184.50, 29239.50, 29148.00, 29183.75, 6750, 6218, 29188.94, 29190.42, 29193.75, 3355, 3395, 0.00, 0.00
2026-7-8, 08:03:27.426000, 29182.25, 29226.00, 29157.50, 29182.25, 6750, 6298, 29187.00, 29188.58, 29191.75, 3320, 3430, 0.00, 0.00
2026-7-8, 08:23:25.376000, 29182.50, 29230.00, 29154.00, 29202.25, 5052, 4606, 29192.19, 29195.42, 29192.00, 2524, 2528, 0.00, 29235.00
2026-7-8, 08:30:00.000000, 29202.75, 29277.50, 29201.00, 29255.00, 6750, 6227, 29234.06, 29244.50, 29239.25, 3302, 3448, 0.00, 0.00
2026-7-8, 08:31:19.535000, 29254.75, 29327.50, 29246.25, 29295.00, 6750, 6288, 29280.88, 29289.58, 29286.88, 3333, 3417, 0.00, 0.00
2026-7-8, 08:33:33.029001, 29295.00, 29338.00, 29277.50, 29310.50, 6750, 6271, 29305.25, 29308.67, 29307.75, 3415, 3335, 0.00, 0.00
2026-7-8, 08:36:26.512021, 29310.50, 29335.25, 29254.50, 29335.25, 6750, 6223, 29308.88, 29308.33, 29294.88, 3371, 3379, 0.00, 0.00
2026-7-8, 08:40:08.551002, 29335.50, 29385.00, 29329.75, 29344.00, 6750, 6007, 29348.56, 29352.92, 29357.38, 3353, 3397, 0.00, 0.00
2026-7-8, 08:42:41.118000, 29345.00, 29397.00, 29330.50, 29394.25, 6750, 6301, 29366.69, 29373.92, 29363.75, 3297, 3453, 0.00, 0.00
2026-7-8, 08:47:04.687000, 29395.50, 29399.00, 29287.75, 29294.75, 6750, 6297, 29344.25, 29327.17, 29343.38, 3719, 3031, 0.00, 0.00
2026-7-8, 08:50:45.205000, 29294.50, 29374.25, 29292.25, 29314.50, 6750, 6302, 29318.88, 29327.00, 29333.25, 3332, 3418, 0.00, 0.00
2026-7-8, 08:55:44.461003, 29314.50, 29394.75, 29291.00, 29351.50, 6750, 6318, 29337.94, 29345.75, 29342.88, 3441, 3309, 0.00, 0.00
2026-7-8, 09:00:29.545000, 29351.75, 29375.50, 29297.50, 29333.00, 6750, 6357, 29339.44, 29335.33, 29336.50, 3540, 3210, 29292.50, 0.00
2026-7-8, 09:05:10.194000, 29332.75, 29348.00, 29269.50, 29278.00, 6750, 6314, 29307.06, 29298.50, 29308.75, 3754, 2996, 0.00, 0.00
2026-7-8, 09:11:43.285000, 29278.00, 29299.25, 29235.25, 29253.00, 6750, 6244, 29266.38, 29262.50, 29267.25, 3534, 3216, 29230.25, 0.00
2026-7-8, 09:16:11.426002, 29253.00, 29342.00, 29243.75, 29339.25, 6750, 6210, 29294.50, 29308.33, 29292.88, 3127, 3623, 0.00, 0.00
2026-7-8, 09:21:21.519000, 29339.75, 29373.00, 29298.00, 29300.00, 6750, 6222, 29327.69, 29323.67, 29335.50, 3605, 3145, 0.00, 0.00
2026-7-8, 09:27:05.101000, 29299.00, 29324.00, 29254.25, 29274.25, 6750, 6249, 29287.88, 29284.17, 29289.13, 3476, 3274, 0.00, 0.00
2026-7-8, 09:33:35.692007, 29274.25, 29335.25, 29244.00, 29264.25, 6750, 6223, 29279.44, 29281.17, 29289.63, 3332, 3418, 29239.00, 0.00
2026-7-8, 09:38:51.363000, 29263.75, 29282.25, 29209.25, 29241.25, 6750, 6240, 29249.13, 29244.25, 29245.75, 3693, 3057, 0.00, 0.00
2026-7-8, 09:44:12.641000, 29242.75, 29266.00, 29177.75, 29188.25, 6750, 6070, 29218.69, 29210.67, 29221.88, 3562, 3188, 0.00, 0.00
2026-7-8, 09:49:26.590000, 29187.00, 29258.25, 29151.00, 29258.25, 6750, 6169, 29213.63, 29222.50, 29204.63, 3295, 3455, 29146.00, 0.00
2026-7-8, 09:53:47.398007, 29258.50, 29297.50, 29216.00, 29236.25, 6750, 6237, 29252.06, 29249.92, 29256.75, 3340, 3410, 0.00, 0.00
2026-7-8, 09:57:54.087000, 29234.50, 29239.00, 29178.75, 29186.00, 6750, 6305, 29209.56, 29201.25, 29208.88, 3524, 3226, 0.00, 0.00
2026-7-8, 10:06:24.850000, 29186.75, 29216.50, 29131.00, 29143.25, 6750, 6184, 29169.38, 29163.58, 29173.75, 3550, 3200, 0.00, 29221.50
2026-7-8, 10:14:42.955002, 29143.25, 29161.75, 29093.00, 29130.00, 6750, 6207, 29132.00, 29128.25, 29127.38, 3562, 3188, 0.00, 29166.75
2026-7-8, 10:20:13.931000, 29128.50, 29151.50, 29034.50, 29034.50, 6750, 6301, 29087.25, 29073.50, 29093.00, 3690, 3060, 0.00, 29156.50
2026-7-8, 10:26:36.012000, 29035.25, 29075.50, 29034.00, 29067.25, 6750, 6152, 29053.00, 29058.92, 29054.75, 3242, 3508, 0.00, 0.00
2026-7-8, 10:32:18.709002, 29067.50, 29153.00, 29065.75, 29132.00, 6750, 6081, 29104.56, 29116.92, 29109.38, 3366, 3384, 29060.75, 0.00
2026-7-8, 10:38:10.482000, 29131.50, 29144.75, 29080.25, 29112.75, 6750, 6268, 29117.31, 29112.58, 29112.50, 3598, 3152, 0.00, 0.00
2026-7-8, 10:45:58.973000, 29113.75, 29131.00, 29051.25, 29097.50, 6750, 6192, 29098.38, 29093.25, 29091.13, 3459, 3291, 29046.25, 0.00
2026-7-8, 10:55:38.117000, 29098.25, 29143.25, 29061.00, 29134.75, 6750, 6273, 29109.31, 29113.00, 29102.13, 3316, 3434, 29056.00, 0.00
2026-7-8, 11:04:38.047000, 29135.50, 29211.00, 29125.75, 29188.75, 6750, 6117, 29165.25, 29175.17, 29168.38, 3251, 3499, 0.00, 29216.00
2026-7-8, 11:11:46.081003, 29188.75, 29251.00, 29188.75, 29243.00, 6750, 6175, 29217.88, 29227.58, 29219.88, 3090, 3660, 0.00, 0.00
2026-7-8, 11:20:10.006001, 29243.00, 29298.00, 29240.50, 29277.25, 6750, 5939, 29264.69, 29271.92, 29269.25, 3329, 3421, 0.00, 29303.00
2026-7-8, 11:26:21.175000, 29277.50, 29331.75, 29269.50, 29302.50, 6750, 6156, 29295.31, 29301.25, 29300.63, 3106, 3644, 0.00, 0.00
2026-7-8, 11:33:28.786001, 29302.25, 29316.00, 29245.50, 29279.00, 6750, 6227, 29285.69, 29280.17, 29280.75, 3313, 3437, 29240.50, 0.00
2026-7-8, 11:39:44.661000, 29278.75, 29350.00, 29273.25, 29339.75, 6750, 6221, 29310.44, 29321.00, 29311.63, 3082, 3668, 29268.25, 0.00
2026-7-8, 11:46:50.726000, 29340.50, 29373.50, 29323.00, 29360.50, 6750, 6159, 29349.38, 29352.33, 29348.25, 3236, 3514, 29318.00, 0.00
2026-7-8, 11:56:06.799003, 29360.75, 29389.50, 29343.75, 29385.50, 6750, 6058, 29369.88, 29372.92, 29366.63, 3335, 3415, 29338.75, 0.00
2026-7-8, 12:07:50.112000, 29385.75, 29389.75, 29334.75, 29365.75, 6750, 6107, 29369.00, 29363.42, 29362.25, 3262, 3488, 29329.75, 0.00
2026-7-8, 12:19:15.144001, 29365.75, 29443.00, 29365.00, 29416.50, 6750, 6206, 29397.56, 29408.17, 29404.00, 3124, 3626, 29360.00, 0.00
2026-7-8, 12:26:23.759000, 29417.25, 29457.75, 29413.50, 29424.75, 6750, 6132, 29428.31, 29432.00, 29435.63, 3368, 3382, 29408.50, 0.00
2026-7-8, 12:38:56.485000, 29425.75, 29434.25, 29351.50, 29353.25, 6750, 5871, 29391.19, 29379.67, 29392.88, 3560, 3190, 0.00, 29439.25
2026-7-8, 12:48:19.445000, 29353.25, 29390.00, 29324.25, 29349.50, 6750, 6070, 29354.25, 29354.58, 29357.13, 3168, 3582, 0.00, 0.00
2026-7-8, 12:59:24.250002, 29349.25, 29422.75, 29330.00, 29404.75, 6750, 6121, 29376.69, 29385.83, 29376.38, 3264, 3486, 0.00, 0.00
2026-7-8, 13:10:01.540006, 29404.75, 29429.25, 29381.25, 29385.75, 6750, 6286, 29400.25, 29398.75, 29405.25, 3508, 3242, 0.00, 29434.25
2026-7-8, 13:25:05.758002, 29385.75, 29410.25, 29347.50, 29405.75, 6750, 6231, 29387.31, 29387.83, 29378.88, 3479, 3271, 0.00, 29415.25
2026-7-8, 13:38:35.841000, 29405.25, 29424.25, 29372.50, 29409.50, 6750, 6399, 29402.88, 29402.08, 29398.38, 3299, 3451, 29367.50, 0.00
2026-7-8, 13:53:36.280000, 29409.50, 29437.25, 29375.75, 29378.25, 6750, 6279, 29400.19, 29397.08, 29406.50, 3419, 3331, 29370.75, 0.00
2026-7-8, 14:06:38.699000, 29379.00, 29414.25, 29379.00, 29413.50, 6750, 6130, 29396.44, 29402.25, 29396.63, 3383, 3367, 29374.00, 0.00
2026-7-8, 14:21:34.248000, 29413.00, 29438.75, 29388.50, 29410.50, 6750, 6229, 29412.69, 29412.58, 29413.63, 3264, 3486, 29383.50, 0.00
2026-7-8, 14:36:17.291006, 29410.75, 29427.50, 29381.00, 29394.50, 6750, 6361, 29403.44, 29401.00, 29404.25, 3401, 3349, 29376.00, 0.00
2026-7-8, 14:50:00.526000, 29395.75, 29472.50, 29388.00, 29462.00, 6750, 6305, 29429.56, 29440.83, 29430.25, 3175, 3575, 29383.00, 0.00
2026-7-8, 14:56:32.322001, 29462.00, 29500.00, 29461.25, 29474.00, 6750, 5947, 29474.31, 29478.42, 29480.63, 3531, 3219, 0.00, 0.00
2026-7-8, 14:59:40.724011, 29474.25, 29474.50, 29444.00, 29449.50, 6750, 6141, 29460.56, 29456.00, 29459.25, 3801, 2949, 0.00, 0.00
2026-7-8, 15:00:14.048022, 29449.50, 29458.25, 29403.75, 29420.75, 6750, 6314, 29433.06, 29427.58, 29431.00, 3392, 3358, 29398.75, 0.00
2026-7-8, 15:15:09.641000, 29419.50, 29422.00, 29353.25, 29392.00, 6750, 6425, 29396.69, 29389.08, 29387.63, 3484, 3266, 29348.25, 0.00
2026-7-8, 15:52:42.210000, 29391.75, 29457.50, 29374.00, 29405.00, 6750, 6276, 29407.06, 29412.17, 29415.75, 3454, 3296, 0.00, 0.00
2026-7-8, 18:22:58.169000, 29406.00, 29552.00, 29397.75, 29539.00, 6750, 6214, 29473.69, 29496.25, 29474.88, 2859, 3891, 0.00, 0.00
2026-7-8, 19:09:13.908004, 29539.25, 29583.00, 29512.50, 29545.00, 6750, 6148, 29544.94, 29546.83, 29547.75, 3320, 3430, 29507.50, 0.00
2026-7-8, 19:49:02.499005, 29545.25, 29562.75, 29462.75, 29523.50, 6750, 6243, 29523.56, 29516.33, 29512.75, 3423, 3327, 29457.75, 0.00
2026-7-8, 20:33:26.479000, 29521.50, 29537.50, 29426.00, 29535.50, 6750, 5937, 29505.13, 29499.67, 29481.75, 3428, 3322, 0.00, 0.00
2026-7-8, 21:15:47.971000, 29536.50, 29579.00, 29419.00, 29442.00, 6750, 6089, 29494.13, 29480.00, 29499.00, 3416, 3334, 0.00, 0.00
2026-7-8, 21:56:40.812002, 29442.25, 29518.00, 29396.50, 29504.25, 6750, 6307, 29465.25, 29472.92, 29457.25, 3371, 3379, 0.00, 0.00
2026-7-8, 23:12:46.078000, 29503.75, 29597.00, 29462.50, 29549.25, 6750, 6005, 29528.13, 29536.25, 29529.75, 3411, 3339, 0.00, 0.00
2026-7-9, 00:16:59.673000, 29547.00, 29616.50, 29474.75, 29606.00, 6750, 6062, 29561.06, 29565.75, 29545.63, 3334, 3416, 0.00, 0.00
2026-7-9, 01:09:30.069001, 29606.00, 29644.25, 29588.00, 29618.50, 6750, 6016, 29614.19, 29616.92, 29616.13, 3343, 3407, 29583.00, 0.00
2026-7-9, 02:07:31.571001, 29618.50, 29706.75, 29617.25, 29694.75, 6750, 5698, 29659.31, 29672.92, 29662.00, 3167, 3583, 0.00, 0.00
2026-7-9, 02:54:43.123001, 29694.75, 29735.75, 29658.00, 29659.75, 6750, 5989, 29687.06, 29684.50, 29696.88, 3398, 3352, 0.00, 0.00
2026-7-9, 03:46:02.726000, 29660.25, 29675.75, 29613.75, 29657.25, 6750, 6093, 29651.75, 29648.92, 29644.75, 3404, 3346, 29608.75, 0.00
2026-7-9, 05:21:46.023000, 29657.75, 29663.00, 29564.50, 29630.00, 6750, 6195, 29628.81, 29619.17, 29613.75, 3471, 3279, 0.00, 29668.00
