DateTime,Open,High,Low,Close,LegVWAP,DeltaIntensity
2026-07-15 08:43:25,29859.69,29884.00,29855.00,29870.62,0.00,4.00
2026-07-15 08:43:58,29865.16,29884.50,29859.00,29871.44,0.00,3.00
2026-07-15 08:44:31,29868.30,29868.30,29835.00,29848.62,0.00,3.00
2026-07-15 08:44:56,29858.46,29858.46,29823.25,29831.88,0.00,-2.00
2026-07-15 08:45:03,29845.17,29845.17,29813.50,29822.88,0.00,-3.00
2026-07-15 08:45:15,29834.02,29847.25,29819.00,29831.75,0.00,-3.00
2026-07-15 08:45:35,29832.89,29847.00,29817.00,29831.44,0.00,-3.00
2026-07-15 08:46:06,29832.16,29832.16,29807.00,29820.31,0.00,-3.00
2026-07-15 08:46:17,29826.24,29826.25,29802.00,29815.06,0.00,-2.00
2026-07-15 08:46:36,29820.65,29820.65,29797.00,29807.00,0.00,-2.00
2026-07-15 08:46:59,29813.82,29818.25,29792.50,29806.00,0.00,-2.00
2026-07-15 08:47:20,29809.91,29819.75,29786.00,29799.44,0.00,-3.00
2026-07-15 08:47:49,29804.68,29804.68,29784.25,29790.62,0.00,-3.00
2026-07-15 08:48:11,29797.65,29812.75,29792.00,29798.88,0.00,-2.00
2026-07-15 08:48:40,29798.26,29799.25,29784.25,29791.88,0.00,-3.00
2026-07-15 08:49:10,29795.07,29795.07,29778.25,29784.44,0.00,-3.00
2026-07-15 08:49:35,29789.75,29794.75,29775.25,29783.25,0.00,-3.00
2026-07-15 08:49:49,29786.50,29794.25,29774.00,29780.31,0.00,-4.00
2026-07-15 08:50:12,29783.41,29787.75,29766.00,29777.50,0.00,-3.00
2026-07-15 08:50:31,29780.45,29782.50,29758.00,29770.06,0.00,-4.00
2026-07-15 08:50:53,29775.26,29779.75,29757.00,29764.69,0.00,-4.00
2026-07-15 08:51:22,29769.97,29771.00,29754.50,29762.81,0.00,-3.00
2026-07-15 08:52:02,29766.39,29787.25,29757.00,29772.81,0.00,-2.00
2026-07-15 08:52:24,29769.60,29796.00,29769.60,29789.56,0.00,2.00
2026-07-15 08:52:36,29779.58,29796.00,29779.58,29790.94,0.00,3.00
2026-07-15 08:52:59,29785.26,29792.25,29765.00,29780.94,0.00,2.00
2026-07-15 08:53:21,29783.10,29783.10,29761.00,29772.00,0.00,2.00
2026-07-15 08:53:53,29777.55,29799.25,29766.00,29783.88,0.00,3.00
2026-07-15 08:54:29,29780.71,29801.00,29780.71,29796.44,0.00,4.00
2026-07-15 08:54:57,29788.57,29812.00,29788.57,29802.81,0.00,4.00
2026-07-15 08:55:15,29795.69,29814.00,29782.75,29796.19,0.00,2.00
2026-07-15 08:55:39,29795.94,29814.75,29779.50,29796.75,0.00,2.00
2026-07-15 08:56:08,29796.35,29810.50,29791.75,29801.12,0.00,2.00
2026-07-15 08:56:44,29798.73,29806.00,29783.25,29795.56,0.00,2.00
2026-07-15 08:57:09,29797.15,29812.00,29797.15,29803.81,0.00,2.00
2026-07-15 08:57:36,29800.48,29810.00,29796.25,29802.88,0.00,-2.00
2026-07-15 08:58:03,29801.68,29820.00,29794.00,29802.50,0.00,-3.00
